CreationDate    topic_id   Q0         tweet_id             Rank       Score           RunID      
20160802        RTS1       0          760400840763015168   1          26.692003       Lab-0      
20160802        RTS1       0          760517631187226624   2          26.038853       Lab-0      
20160802        RTS1       0          760269244483399680   3          25.242695       Lab-0      
20160802        RTS1       0          760386437518950400   4          24.623234       Lab-0      
20160802        RTS1       0          760426405054259200   5          23.172548       Lab-0      
20160802        RTS1       0          760308167637102593   6          22.392164       Lab-0      
20160802        RTS1       0          760265654175801344   7          22.268719       Lab-0      
20160802        RTS1       0          760482512271441920   8          21.307863       Lab-0      
20160802        RTS1       0          760554796877225984   9          20.884583       Lab-0      
20160802        RTS1       0          760520994985537536   10         20.822697       Lab-0      
20160802        RTS2       0          760599743076700160   1          17.575478       Lab-0      
20160802        RTS2       0          760318204606504960   2          17.456387       Lab-0      
20160802        RTS2       0          760339918526832642   3          17.115568       Lab-0      
20160802        RTS2       0          760448030906675200   4          17.0855         Lab-0      
20160802        RTS2       0          760497334912442368   5          16.650953       Lab-0      
20160802        RTS2       0          760421766162288641   6          15.52193        Lab-0      
20160802        RTS2       0          760496043066740736   7          15.338467       Lab-0      
20160802        RTS2       0          760541228328898560   8          15.293106       Lab-0      
20160802        RTS2       0          760587063687311362   9          15.033639       Lab-0      
20160802        RTS2       0          760588670076346368   10         14.771809       Lab-0      
20160802        RTS4       0          760540578186571776   1          27.407219       Lab-0      
20160802        RTS4       0          760410236003966978   2          25.014416       Lab-0      
20160802        RTS4       0          760517559858831361   3          24.479544       Lab-0      
20160802        RTS4       0          760549327508942848   4          24.46594        Lab-0      
20160802        RTS4       0          760585541146570753   5          23.883165       Lab-0      
20160802        RTS4       0          760473553217126404   6          23.449165       Lab-0      
20160802        RTS4       0          760560895412080640   7          22.90108        Lab-0      
20160802        RTS4       0          760579228735672322   8          22.90108        Lab-0      
20160802        RTS4       0          760362735531991040   9          22.806667       Lab-0      
20160802        RTS4       0          760456771806781441   10         22.418364       Lab-0      
20160802        RTS5       0          760508059768598528   1          23.952961       Lab-0      
20160802        RTS5       0          760526560847863808   2          23.29104        Lab-0      
20160802        RTS5       0          760276404164448256   3          22.104536       Lab-0      
20160802        RTS5       0          760532516755365889   4          20.63616        Lab-0      
20160802        RTS5       0          760427508177121281   5          20.14619        Lab-0      
20160802        RTS5       0          760478766728613889   6          19.523693       Lab-0      
20160802        RTS5       0          760431765383249920   7          19.37562        Lab-0      
20160802        RTS5       0          760435326338772992   8          19.16683        Lab-0      
20160802        RTS5       0          760579874625036288   9          19.03706        Lab-0      
20160802        RTS5       0          760422080730976256   10         19.036299       Lab-0      
20160802        RTS6       0          760473553217126404   1          23.134855       Lab-0      
20160802        RTS6       0          760456771806781441   2          20.051104       Lab-0      
20160802        RTS6       0          760581346838323200   3          19.836672       Lab-0      
20160802        RTS6       0          760549327508942848   4          19.832924       Lab-0      
20160802        RTS6       0          760517559858831361   5          19.819311       Lab-0      
20160802        RTS6       0          760410236003966978   6          19.048122       Lab-0      
20160802        RTS6       0          760449851209515008   7          18.299917       Lab-0      
20160802        RTS6       0          760419757065539584   8          17.383085       Lab-0      
20160802        RTS6       0          760405110589497344   9          16.744719       Lab-0      
20160802        RTS6       0          760560895412080640   10         16.464436       Lab-0      
20160802        RTS10      0          760388266239533056   1          23.335577       Lab-0      
20160802        RTS10      0          760435326338772992   2          21.226847       Lab-0      
20160802        RTS10      0          760265775802224640   3          21.181797       Lab-0      
20160802        RTS10      0          760300441716621312   4          21.066715       Lab-0      
20160802        RTS10      0          760284234909036545   5          19.61403        Lab-0      
20160802        RTS10      0          760380808762953729   6          19.206982       Lab-0      
20160802        RTS10      0          760540578186571776   7          19.102337       Lab-0      
20160802        RTS10      0          760507610965553153   8          18.694654       Lab-0      
20160802        RTS10      0          760440405632647169   9          18.288727       Lab-0      
20160802        RTS10      0          760338739914797056   10         18.26839        Lab-0      
20160802        RTS13      0          760615727565049856   1          22.409914       Lab-0      
20160802        RTS13      0          760579874625036288   2          17.413          Lab-0      
20160802        RTS13      0          760290245376151552   3          16.352697       Lab-0      
20160802        RTS13      0          760532516755365889   4          15.687799       Lab-0      
20160802        RTS13      0          760427508177121281   5          14.996708       Lab-0      
20160802        RTS13      0          760619355604447232   6          14.498384       Lab-0      
20160802        RTS13      0          760573885158871040   7          14.388733       Lab-0      
20160802        RTS13      0          760588812720361472   8          14.304625       Lab-0      
20160802        RTS13      0          760439411586674688   9          14.046558       Lab-0      
20160802        RTS13      0          760282251003244544   10         13.908222       Lab-0      
20160802        RTS14      0          760462434108702720   1          17.758982       Lab-0      
20160802        RTS14      0          760558383015526400   2          17.566181       Lab-0      
20160802        RTS14      0          760519074027823104   3          15.92215        Lab-0      
20160802        RTS14      0          760271291291099136   4          15.734337       Lab-0      
20160802        RTS14      0          760571263752478720   5          14.986907       Lab-0      
20160802        RTS14      0          760613743629770754   6          13.551717       Lab-0      
20160802        RTS14      0          760406268200779776   7          13.3293705      Lab-0      
20160802        RTS14      0          760442607658995712   8          13.010477       Lab-0      
20160802        RTS14      0          760564317951582208   9          12.9695015      Lab-0      
20160802        RTS14      0          760544193714487296   10         12.969196       Lab-0      
20160802        RTS19      0          760268904744845313   1          17.195446       Lab-0      
20160802        RTS19      0          760415617312849920   2          16.67455        Lab-0      
20160802        RTS19      0          760386437518950400   3          15.346455       Lab-0      
20160802        RTS19      0          760526577608298496   4          15.163115       Lab-0      
20160802        RTS19      0          760623113704923136   5          14.816996       Lab-0      
20160802        RTS19      0          760551374346129408   6          14.118763       Lab-0      
20160802        RTS19      0          760392481523367936   7          14.067575       Lab-0      
20160802        RTS19      0          760460160821178368   8          13.995483       Lab-0      
20160802        RTS19      0          760476866713051136   9          13.841827       Lab-0      
20160802        RTS19      0          760276425119141888   10         13.511131       Lab-0      
20160802        RTS21      0          760480910055735297   1          17.339787       Lab-0      
20160802        RTS21      0          760313624426668032   2          16.425121       Lab-0      
20160802        RTS21      0          760406121408528384   3          16.304705       Lab-0      
20160802        RTS21      0          760473561626587136   4          15.675792       Lab-0      
20160802        RTS21      0          760490611442982913   5          15.146585       Lab-0      
20160802        RTS21      0          760338349840216065   6          15.050041       Lab-0      
20160802        RTS21      0          760457216424050688   7          14.780561       Lab-0      
20160802        RTS21      0          760398038959554560   8          13.89433        Lab-0      
20160802        RTS21      0          760436156806733824   9          13.524661       Lab-0      
20160802        RTS21      0          760267235424337920   10         13.491185       Lab-0      
20160802        RTS24      0          760544193714487296   1          16.772844       Lab-0      
20160802        RTS24      0          760319009912791040   2          14.746748       Lab-0      
20160802        RTS24      0          760272700602519552   3          14.552329       Lab-0      
20160802        RTS24      0          760321803294154753   4          14.009798       Lab-0      
20160802        RTS24      0          760279298242674688   5          13.761948       Lab-0      
20160802        RTS24      0          760446705506652164   6          13.692457       Lab-0      
20160802        RTS24      0          760320582785392640   7          13.646473       Lab-0      
20160802        RTS24      0          760601378817441792   8          12.672225       Lab-0      
20160802        RTS24      0          760576577914626048   9          12.461916       Lab-0      
20160802        RTS24      0          760564317951582208   10         12.198674       Lab-0      
20160802        RTS25      0          760490653402836994   1          30.700768       Lab-0      
20160802        RTS25      0          760596291151724544   2          30.139027       Lab-0      
20160802        RTS25      0          760503173400317953   3          30.113707       Lab-0      
20160802        RTS25      0          760526560847863808   4          28.076538       Lab-0      
20160802        RTS25      0          760591027291820032   5          27.923758       Lab-0      
20160802        RTS25      0          760297396664279040   6          27.691269       Lab-0      
20160802        RTS25      0          760313217574772736   7          27.691269       Lab-0      
20160802        RTS25      0          760313133667713024   8          26.949728       Lab-0      
20160802        RTS25      0          760467672802877440   9          24.94587        Lab-0      
20160802        RTS25      0          760347380176723968   10         24.802011       Lab-0      
20160802        RTS27      0          760480910055735297   1          27.561487       Lab-0      
20160802        RTS27      0          760275972130271232   2          25.565578       Lab-0      
20160802        RTS27      0          760315352488304640   3          24.379347       Lab-0      
20160802        RTS27      0          760275049412780032   4          23.76345        Lab-0      
20160802        RTS27      0          760398932367343616   5          22.211367       Lab-0      
20160802        RTS27      0          760376182470746112   6          21.790276       Lab-0      
20160802        RTS27      0          760448840407388160   7          20.348482       Lab-0      
20160802        RTS27      0          760417173395369984   8          19.94219        Lab-0      
20160802        RTS27      0          760389679711748096   9          19.841951       Lab-0      
20160802        RTS27      0          760362538382954497   10         19.581055       Lab-0      
20160802        RTS28      0          760472643078385664   1          27.623188       Lab-0      
20160802        RTS28      0          760469329544568832   2          25.230991       Lab-0      
20160802        RTS28      0          760481576941563904   3          20.213545       Lab-0      
20160802        RTS28      0          760290245376151552   4          14.478327       Lab-0      
20160802        RTS28      0          760542524377337856   5          14.08332        Lab-0      
20160802        RTS28      0          760347380176723968   6          14.0154         Lab-0      
20160802        RTS28      0          760499440490721280   7          13.641637       Lab-0      
20160802        RTS28      0          760462434108702720   8          13.433477       Lab-0      
20160802        RTS28      0          760492779923312640   9          13.136602       Lab-0      
20160802        RTS28      0          760549658884247552   10         13.073959       Lab-0      
20160802        RTS31      0          760558383015526400   1          29.077547       Lab-0      
20160802        RTS31      0          760494315022016512   2          28.803318       Lab-0      
20160802        RTS31      0          760501151749988353   3          28.55084        Lab-0      
20160802        RTS31      0          760460781561405440   4          27.956682       Lab-0      
20160802        RTS31      0          760533108131266562   5          27.335083       Lab-0      
20160802        RTS31      0          760543791023591425   6          27.00597        Lab-0      
20160802        RTS31      0          760601093617266688   7          26.41681        Lab-0      
20160802        RTS31      0          760415080437649408   8          26.331142       Lab-0      
20160802        RTS31      0          760577790068527105   9          25.896128       Lab-0      
20160802        RTS31      0          760510089803419649   10         25.482433       Lab-0      
20160802        RTS32      0          760522236533104640   1          25.056019       Lab-0      
20160802        RTS32      0          760419757065539584   2          24.603058       Lab-0      
20160802        RTS32      0          760405743925288961   3          23.65123        Lab-0      
20160802        RTS32      0          760453609297436672   4          23.320555       Lab-0      
20160802        RTS32      0          760596135975149568   5          22.284082       Lab-0      
20160802        RTS32      0          760623398921834496   6          20.796734       Lab-0      
20160802        RTS32      0          760269731026706432   7          20.16521        Lab-0      
20160802        RTS32      0          760502963697750016   8          20.140625       Lab-0      
20160802        RTS32      0          760407329355464704   9          19.92421        Lab-0      
