CreationDate    topic_id   Q0         tweet_id             Rank       Score           RunID      
20160802        RTS1       0          760625542219595776   1          18.690016       Lab-0      
20160802        RTS1       0          760580197590536192   2          18.453716       Lab-0      
20160802        RTS1       0          760477843998531584   3          16.669422       Lab-0      
20160802        RTS1       0          760461750474936320   4          14.615349       Lab-0      
20160802        RTS1       0          760264978863718400   5          14.480343       Lab-0      
20160802        RTS1       0          760398932367343616   6          13.247217       Lab-0      
20160802        RTS1       0          760529773688786944   7          12.926607       Lab-0      
20160802        RTS1       0          760406121408528384   8          12.869001       Lab-0      
20160802        RTS1       0          760467458910289920   9          12.810476       Lab-0      
20160802        RTS1       0          760483942499700736   10         12.776328       Lab-0      
20160802        RTS2       0          760318204606504960   1          17.570393       Lab-0      
20160802        RTS2       0          760268904744845313   2          17.20419        Lab-0      
20160802        RTS2       0          760497334912442368   3          16.460133       Lab-0      
20160802        RTS2       0          760599743076700160   4          16.459564       Lab-0      
20160802        RTS2       0          760443333252702208   5          16.025787       Lab-0      
20160802        RTS2       0          760488254244212736   6          15.075513       Lab-0      
20160802        RTS2       0          760510056253169664   7          13.590241       Lab-0      
20160802        RTS2       0          760617883407835136   8          13.374036       Lab-0      
20160802        RTS2       0          760448030906675200   9          13.304198       Lab-0      
20160802        RTS2       0          760314958219476992   10         13.284337       Lab-0      
20160802        RTS4       0          760536320968126464   1          25.728542       Lab-0      
20160802        RTS4       0          760525554202382336   2          25.419466       Lab-0      
20160802        RTS4       0          760540578186571776   3          25.404722       Lab-0      
20160802        RTS4       0          760362735531991040   4          24.407808       Lab-0      
20160802        RTS4       0          760585541146570753   5          23.327108       Lab-0      
20160802        RTS4       0          760517559858831361   6          21.754967       Lab-0      
20160802        RTS4       0          760410236003966978   7          21.515524       Lab-0      
20160802        RTS4       0          760560895412080640   8          21.515524       Lab-0      
20160802        RTS4       0          760579228735672322   9          21.515524       Lab-0      
20160802        RTS4       0          760490292697006080   10         20.947445       Lab-0      
20160802        RTS5       0          760277704386031616   1          24.024355       Lab-0      
20160802        RTS5       0          760508059768598528   2          23.63434        Lab-0      
20160802        RTS5       0          760517559858831361   3          19.451405       Lab-0      
20160802        RTS5       0          760514808391331841   4          18.173536       Lab-0      
20160802        RTS5       0          760266442675675136   5          17.955387       Lab-0      
20160802        RTS5       0          760522236533104640   6          17.776222       Lab-0      
20160802        RTS5       0          760430288962932736   7          17.517609       Lab-0      
20160802        RTS5       0          760585541146570753   8          17.249687       Lab-0      
20160802        RTS5       0          760504091948748800   9          16.62165        Lab-0      
20160802        RTS5       0          760392049514258432   10         15.85962        Lab-0      
20160802        RTS6       0          760581346838323200   1          29.54487        Lab-0      
20160802        RTS6       0          760517559858831361   2          27.005543       Lab-0      
20160802        RTS6       0          760410236003966978   3          22.320297       Lab-0      
20160802        RTS6       0          760560895412080640   4          20.080578       Lab-0      
20160802        RTS6       0          760579228735672322   5          20.080578       Lab-0      
20160802        RTS6       0          760522236533104640   6          19.813646       Lab-0      
20160802        RTS6       0          760473553217126404   7          19.44387        Lab-0      
20160802        RTS6       0          760591769688018945   8          18.249056       Lab-0      
20160802        RTS6       0          760308876449239040   9          18.202774       Lab-0      
20160802        RTS6       0          760508059768598528   10         18.20035        Lab-0      
20160802        RTS10      0          760388266239533056   1          19.725668       Lab-0      
20160802        RTS10      0          760487667041574912   2          19.41473        Lab-0      
20160802        RTS10      0          760329604707946496   3          16.774887       Lab-0      
20160802        RTS10      0          760436156806733824   4          16.517927       Lab-0      
20160802        RTS10      0          760614800594378752   5          14.00846        Lab-0      
20160802        RTS10      0          760372151736233984   6          13.746643       Lab-0      
20160802        RTS10      0          760526506300813312   7          13.603105       Lab-0      
20160802        RTS10      0          760580814165782528   8          13.536294       Lab-0      
20160802        RTS10      0          760446881633886208   9          13.102987       Lab-0      
20160802        RTS10      0          760599889873108992   10         12.214928       Lab-0      
20160802        RTS13      0          760619355604447232   1          23.431808       Lab-0      
20160802        RTS13      0          760383296006197248   2          20.384636       Lab-0      
20160802        RTS13      0          760290245376151552   3          18.960865       Lab-0      
20160802        RTS13      0          760490586285731848   4          16.968636       Lab-0      
20160802        RTS13      0          760282620122890240   5          16.531843       Lab-0      
20160802        RTS13      0          760527420675923968   6          14.573853       Lab-0      
20160802        RTS13      0          760439411586674688   7          13.9772         Lab-0      
20160802        RTS13      0          760615727565049856   8          13.899721       Lab-0      
20160802        RTS13      0          760535163344302080   9          13.415863       Lab-0      
20160802        RTS13      0          760350458808369152   10         13.415863       Lab-0      
20160802        RTS14      0          760519074027823104   1          11.176957       Lab-0      
20160802        RTS14      0          760459812685639680   2          11.160712       Lab-0      
20160802        RTS14      0          760467681199984640   3          10.375447       Lab-0      
20160802        RTS14      0          760311346927771648   4          10.356217       Lab-0      
20160802        RTS14      0          760558383015526400   5          9.832898        Lab-0      
20160802        RTS14      0          760552456472236032   6          9.78111         Lab-0      
20160802        RTS14      0          760442607658995712   7          9.630959        Lab-0      
20160802        RTS14      0          760271291291099136   8          9.607227        Lab-0      
20160802        RTS14      0          760468327118565377   9          9.446719        Lab-0      
20160802        RTS14      0          760596123362791424   10         9.296729        Lab-0      
20160802        RTS19      0          760476866713051136   1          18.516043       Lab-0      
20160802        RTS19      0          760480289273413632   2          11.827076       Lab-0      
20160802        RTS19      0          760493081892360192   3          11.7367115      Lab-0      
20160802        RTS19      0          760415617312849920   4          10.171054       Lab-0      
20160802        RTS19      0          760551550502707201   5          10.143756       Lab-0      
20160802        RTS19      0          760337351587487744   6          10.121857       Lab-0      
20160802        RTS19      0          760314576520876036   7          9.099303        Lab-0      
20160802        RTS19      0          760517526308605952   8          8.947539        Lab-0      
20160802        RTS19      0          760323577480491013   9          8.887079        Lab-0      
20160802        RTS19      0          760367206668435456   10         8.805603        Lab-0      
20160802        RTS21      0          760445191358644224   1          18.895937       Lab-0      
20160802        RTS21      0          760583234291834880   2          13.66753        Lab-0      
20160802        RTS21      0          760584639358480384   3          13.66753        Lab-0      
20160802        RTS21      0          760607150179745794   4          12.056659       Lab-0      
20160802        RTS21      0          760607724824428545   5          12.056659       Lab-0      
20160802        RTS21      0          760535935112970241   6          12.056659       Lab-0      
20160802        RTS21      0          760463528851542018   7          12.056659       Lab-0      
20160802        RTS21      0          760462765458849793   8          12.056659       Lab-0      
20160802        RTS21      0          760450128029245440   9          12.056659       Lab-0      
20160802        RTS21      0          760275720509661184   10         12.056659       Lab-0      
20160802        RTS24      0          760547930805825536   1          21.041294       Lab-0      
20160802        RTS24      0          760466016044548096   2          16.594395       Lab-0      
20160802        RTS24      0          760464548050591746   3          15.232049       Lab-0      
20160802        RTS24      0          760558290753327104   4          15.207046       Lab-0      
20160802        RTS24      0          760293709854351360   5          14.653943       Lab-0      
20160802        RTS24      0          760490284295790592   6          14.36478        Lab-0      
20160802        RTS24      0          760579732022976512   7          14.149654       Lab-0      
20160802        RTS24      0          760349330519814144   8          14.024139       Lab-0      
20160802        RTS24      0          760564317951582208   9          13.546254       Lab-0      
20160802        RTS24      0          760577483892744193   10         13.054304       Lab-0      
20160802        RTS25      0          760490653402836994   1          29.205656       Lab-0      
20160802        RTS25      0          760571901269970944   2          25.663033       Lab-0      
20160802        RTS25      0          760297396664279040   3          24.871231       Lab-0      
20160802        RTS25      0          760313217574772736   4          24.871231       Lab-0      
20160802        RTS25      0          760313133667713024   5          24.871231       Lab-0      
20160802        RTS25      0          760591027291820032   6          24.414314       Lab-0      
20160802        RTS25      0          760310537410514944   7          24.1858         Lab-0      
20160802        RTS25      0          760497460745687040   8          23.952526       Lab-0      
20160802        RTS25      0          760483342735192066   9          23.952526       Lab-0      
20160802        RTS25      0          760507908761288704   10         23.304777       Lab-0      
20160802        RTS27      0          760275972130271232   1          32.50958        Lab-0      
20160802        RTS27      0          760448840407388160   2          24.980534       Lab-0      
20160802        RTS27      0          760275049412780032   3          24.40119        Lab-0      
20160802        RTS27      0          760516196697509888   4          24.398544       Lab-0      
20160802        RTS27      0          760417173395369984   5          23.836807       Lab-0      
20160802        RTS27      0          760501197870510084   6          22.784042       Lab-0      
20160802        RTS27      0          760336093304778752   7          22.043407       Lab-0      
20160802        RTS27      0          760504029038338048   8          21.555775       Lab-0      
