CreationDate    topic_id   Q0         tweet_id             Rank       Score           RunID      
20160802        RTS1       0          760461750474936320   1          3.2606616       Lab-0      
20160802        RTS1       0          760467458910289920   2          3.2205765       Lab-0      
20160802        RTS1       0          760625542219595776   3          3.1802444       Lab-0      
20160802        RTS1       0          760427503974440960   4          3.1753914       Lab-0      
20160802        RTS1       0          760424681203601408   5          3.1753914       Lab-0      
20160802        RTS1       0          760532873271054336   6          2.5414498       Lab-0      
20160802        RTS1       0          760596123362791424   7          2.0895402       Lab-0      
20160802        RTS1       0          760411871803498500   8          1.9873002       Lab-0      
20160802        RTS1       0          760580197590536192   9          1.9634374       Lab-0      
20160802        RTS1       0          760437549307494400   10         1.9502786       Lab-0      
20160802        RTS2       0          760599743076700160   1          2.7112134       Lab-0      
20160802        RTS2       0          760269374494093315   2          2.5791802       Lab-0      
20160802        RTS2       0          760438249785438209   3          2.0743206       Lab-0      
20160802        RTS2       0          760400589121433600   4          1.925779        Lab-0      
20160802        RTS2       0          760489931969929216   5          1.6715593       Lab-0      
20160802        RTS2       0          760587063687311362   6          1.6391215       Lab-0      
20160802        RTS2       0          760496043066740736   7          1.6328807       Lab-0      
20160802        RTS2       0          760472781469298689   8          1.6318419       Lab-0      
20160802        RTS2       0          760467962214158336   9          1.5901222       Lab-0      
20160802        RTS2       0          760318204606504960   10         1.2758796       Lab-0      
20160802        RTS4       0          760536320968126464   1          5.1304626       Lab-0      
20160802        RTS4       0          760561998509727745   2          4.714696        Lab-0      
20160802        RTS4       0          760427147446128640   3          4.714696        Lab-0      
20160802        RTS4       0          760567878949011457   4          4.699787        Lab-0      
20160802        RTS4       0          760270255331553280   5          3.9677315       Lab-0      
20160802        RTS4       0          760540578186571776   6          3.9191256       Lab-0      
20160802        RTS4       0          760312638735785984   7          3.3355575       Lab-0      
20160802        RTS4       0          760525554202382336   8          3.2796824       Lab-0      
20160802        RTS4       0          760424593131573248   9          2.972922        Lab-0      
20160802        RTS4       0          760416628148502528   10         2.9100864       Lab-0      
20160802        RTS5       0          760277704386031616   1          4.5586715       Lab-0      
20160802        RTS5       0          760276404164448256   2          2.8106272       Lab-0      
