CreationDate    topic_id   Q0         tweet_id             Rank       Score           RunID      
20160802        RTS1       0          760584534526136322   1          0.33918604      Lab-0      
20160802        RTS1       0          760561981753479168   2          0.2967878       Lab-0      
20160802        RTS1       0          760272495068913665   3          0.2647213       Lab-0      
20160802        RTS1       0          760625542219595776   4          0.18424857      Lab-0      
20160802        RTS1       0          760424681203601408   5          0.18239677      Lab-0      
20160802        RTS1       0          760489302837096448   6          0.14739886      Lab-0      
20160802        RTS1       0          760484194195738625   7          0.14739886      Lab-0      
20160802        RTS1       0          760427503974440960   8          0.14739886      Lab-0      
20160802        RTS1       0          760461750474936320   9          0.14739886      Lab-0      
20160802        RTS1       0          760467458910289920   10         0.12897399      Lab-0      
20160802        RTS2       0          760604159666257920   1          0.3085461       Lab-0      
20160802        RTS2       0          760599743076700160   2          0.27310404      Lab-0      
20160802        RTS2       0          760497334912442368   3          0.26720876      Lab-0      
20160802        RTS2       0          760314958219476992   4          0.23140958      Lab-0      
20160802        RTS2       0          760549059098767361   5          0.21817504      Lab-0      
20160802        RTS2       0          760469728011825152   6          0.21817504      Lab-0      
20160802        RTS2       0          760469711226187776   7          0.21817504      Lab-0      
20160802        RTS2       0          760457216424050688   8          0.21817504      Lab-0      
20160802        RTS2       0          760308628997844992   9          0.21817504      Lab-0      
20160802        RTS2       0          760267063445168128   10         0.21817504      Lab-0      
20160802        RTS4       0          760536320968126464   1          0.8877325       Lab-0      
20160802        RTS4       0          760540578186571776   2          0.7032818       Lab-0      
20160802        RTS4       0          760537864484581377   3          0.5062052       Lab-0      
20160802        RTS4       0          760561998509727745   4          0.4747602       Lab-0      
20160802        RTS4       0          760362735531991040   5          0.41982988      Lab-0      
20160802        RTS4       0          760427147446128640   6          0.4154152       Lab-0      
20160802        RTS4       0          760529467488006145   7          0.4154152       Lab-0      
20160802        RTS4       0          760312638735785984   8          0.40451774      Lab-0      
20160802        RTS4       0          760567878949011457   9          0.3560702       Lab-0      
20160802        RTS4       0          760270255331553280   10         0.33084497      Lab-0      
20160802        RTS5       0          760614800594378752   1          0.5016075       Lab-0      
20160802        RTS5       0          760277704386031616   2          0.49617216      Lab-0      
20160802        RTS5       0          760430288962932736   3          0.34613577      Lab-0      
20160802        RTS5       0          760392049514258432   4          0.31972438      Lab-0      
20160802        RTS5       0          760435305383985154   5          0.3028688       Lab-0      
20160802        RTS5       0          760508059768598528   6          0.3028688       Lab-0      
20160802        RTS5       0          760608655951749121   7          0.26412377      Lab-0      
20160802        RTS5       0          760580910647504896   8          0.26412377      Lab-0      
20160802        RTS5       0          760514808391331841   9          0.22317952      Lab-0      
20160802        RTS5       0          760563718191194112   10         0.21129899      Lab-0      
20160802        RTS6       0          760581346838323200   1          0.9658163       Lab-0      
20160802        RTS6       0          760410236003966978   2          0.7206492       Lab-0      
20160802        RTS6       0          760362735531991040   3          0.5745058       Lab-0      
20160802        RTS6       0          760549327508942848   4          0.5115319       Lab-0      
20160802        RTS6       0          760296142542348289   5          0.45960462      Lab-0      
20160802        RTS6       0          760269462608248832   6          0.45960462      Lab-0      
20160802        RTS6       0          760522236533104640   7          0.4591933       Lab-0      
20160802        RTS6       0          760531401049534464   8          0.4591933       Lab-0      
20160802        RTS6       0          760472617904066560   9          0.40215406      Lab-0      
20160802        RTS6       0          760448320301137920   10         0.40215406      Lab-0      
20160802        RTS10      0          760465915393798144   1          0.22486112      Lab-0      
20160802        RTS10      0          760329604707946496   2          0.22486112      Lab-0      
20160802        RTS10      0          760372151736233984   3          0.20980015      Lab-0      
20160802        RTS10      0          760388266239533056   4          0.18832004      Lab-0      
20160802        RTS10      0          760614800594378752   5          0.15078056      Lab-0      
20160802        RTS10      0          760394360567500800   6          0.11853239      Lab-0      
20160802        RTS10      0          760487667041574912   7          0.11853239      Lab-0      
20160802        RTS10      0          760526506300813312   8          0.11853239      Lab-0      
20160802        RTS10      0          760485955799224320   9          0.104381755     Lab-0      
20160802        RTS10      0          760535146562985984   10         0.10371584      Lab-0      
20160802        RTS13      0          760619355604447232   1          0.81876224      Lab-0      
20160802        RTS13      0          760383296006197248   2          0.61033654      Lab-0      
20160802        RTS13      0          760455391884906496   3          0.5731335       Lab-0      
20160802        RTS13      0          760490586285731848   4          0.509554        Lab-0      
20160802        RTS13      0          760520453920321536   5          0.3566374       Lab-0      
20160802        RTS13      0          760316845647945728   6          0.3056892       Lab-0      
20160802        RTS13      0          760290245376151552   7          0.25977692      Lab-0      
20160802        RTS13      0          760495841748459521   8          0.24536984      Lab-0      
20160802        RTS13      0          760615727565049856   9          0.23314853      Lab-0      
20160802        RTS13      0          760439411586674688   10         0.2273048       Lab-0      
20160802        RTS14      0          760284243322961921   1          0.3365971       Lab-0      
20160802        RTS14      0          760446344762757120   2          0.29452246      Lab-0      
20160802        RTS14      0          760459812685639680   3          0.19424851      Lab-0      
20160802        RTS14      0          760442607658995712   4          0.18987092      Lab-0      
20160802        RTS14      0          760596123362791424   5          0.17614122      Lab-0      
20160802        RTS14      0          760311346927771648   6          0.16502944      Lab-0      
20160802        RTS14      0          760519074027823104   7          0.15412357      Lab-0      
20160802        RTS14      0          760446705506652164   8          0.13538909      Lab-0      
20160802        RTS14      0          760436156806733824   9          0.1250379       Lab-0      
20160802        RTS14      0          760558383015526400   10         0.12103837      Lab-0      
20160802        RTS19      0          760480289273413632   1          0.36992425      Lab-0      
20160802        RTS19      0          760493081892360192   2          0.33081996      Lab-0      
20160802        RTS19      0          760583955687047170   3          0.1849056       Lab-0      
20160802        RTS19      0          760576749889462273   4          0.09458269      Lab-0      
20160802        RTS19      0          760421447395373056   5          0.08717149      Lab-0      
20160802        RTS19      0          760372839597895680   6          0.08717149      Lab-0      
20160802        RTS19      0          760453231835222016   7          0.08717149      Lab-0      
20160802        RTS19      0          760612044936589313   8          0.08687082      Lab-0      
20160802        RTS19      0          760314576520876036   9          0.07775541      Lab-0      
20160802        RTS19      0          760596123362791424   10         0.069496654     Lab-0      
20160802        RTS21      0          760417613784702976   1          1.0549343       Lab-0      
20160802        RTS21      0          760445191358644224   2          0.34094176      Lab-0      
20160802        RTS21      0          760535935112970241   3          0.24334906      Lab-0      
20160802        RTS21      0          760462765458849793   4          0.19960012      Lab-0      
20160802        RTS21      0          760583234291834880   5          0.19960012      Lab-0      
20160802        RTS21      0          760450128029245440   6          0.19960012      Lab-0      
20160802        RTS21      0          760607150179745794   7          0.19467925      Lab-0      
20160802        RTS21      0          760424463074754562   8          0.19467925      Lab-0      
20160802        RTS21      0          760555539306643456   9          0.15968008      Lab-0      
20160802        RTS21      0          760519812187496449   10         0.15968008      Lab-0      
20160802        RTS24      0          760547930805825536   1          0.6827756       Lab-0      
20160802        RTS24      0          760539596757331969   2          0.6827756       Lab-0      
20160802        RTS24      0          760558290753327104   3          0.5005421       Lab-0      
20160802        RTS24      0          760587004950163456   4          0.4719779       Lab-0      
20160802        RTS24      0          760564317951582208   5          0.4379743       Lab-0      
20160802        RTS24      0          760552062224596992   6          0.41589493      Lab-0      
20160802        RTS24      0          760551718274957313   7          0.39177856      Lab-0      
20160802        RTS24      0          760334105183531008   8          0.39177856      Lab-0      
20160802        RTS24      0          760466016044548096   9          0.36583656      Lab-0      
20160802        RTS24      0          760320612107558912   10         0.34280628      Lab-0      
20160802        RTS25      0          760490653402836994   1          0.9719554       Lab-0      
20160802        RTS25      0          760459347138928640   2          0.5241068       Lab-0      
20160802        RTS25      0          760297396664279040   3          0.45273358      Lab-0      
20160802        RTS25      0          760313217574772736   4          0.45273358      Lab-0      
20160802        RTS25      0          760313133667713024   5          0.45273358      Lab-0      
20160802        RTS25      0          760596291151724544   6          0.38993245      Lab-0      
20160802        RTS25      0          760494554113974272   7          0.3364175       Lab-0      
20160802        RTS25      0          760310537410514944   8          0.3364175       Lab-0      
20160802        RTS25      0          760500426122915840   9          0.32275215      Lab-0      
20160802        RTS25      0          760264425223909376   10         0.30093658      Lab-0      
20160802        RTS27      0          760275972130271232   1          1.324162        Lab-0      
20160802        RTS27      0          760510756723064832   2          1.0806667       Lab-0      
20160802        RTS27      0          760340316968751104   3          0.80801904      Lab-0      
20160802        RTS27      0          760417173395369984   4          0.7743525       Lab-0      
20160802        RTS27      0          760480910055735297   5          0.75962174      Lab-0      
20160802        RTS27      0          760509942990188545   6          0.7019062       Lab-0      
20160802        RTS27      0          760295660226646016   7          0.6832217       Lab-0      
20160802        RTS27      0          760504029038338048   8          0.6437673       Lab-0      
20160802        RTS27      0          760501197870510084   9          0.6437673       Lab-0      
20160802        RTS27      0          760460764779950080   10         0.6437673       Lab-0      
20160802        RTS28      0          760472643078385664   1          1.6701117       Lab-0      
20160802        RTS28      0          760469329544568832   2          1.6069155       Lab-0      
20160802        RTS28      0          760481576941563904   3          0.54676443      Lab-0      
20160802        RTS28      0          760484911392301059   4          0.42221823      Lab-0      
20160802        RTS28      0          760398806542266368   5          0.38326517      Lab-0      
20160802        RTS28      0          760463033915310080   6          0.33382753      Lab-0      
20160802        RTS28      0          760492532442787840   7          0.29555273      Lab-0      
20160802        RTS28      0          760414249965551616   8          0.23367926      Lab-0      
20160802        RTS28      0          760513864681172997   9          0.14815867      Lab-0      
20160802        RTS28      0          760539479283302401   10         0.14020409      Lab-0      
20160802        RTS31      0          760519296325787648   1          0.42337486      Lab-0      
20160802        RTS31      0          760560912172519424   2          0.3654083       Lab-0      
20160802        RTS31      0          760577790068527105   3          0.36122772      Lab-0      
20160802        RTS31      0          760607712220622848   4          0.35886067      Lab-0      
20160802        RTS31      0          760492779923312640   5          0.35886067      Lab-0      
20160802        RTS31      0          760543791023591425   6          0.35408965      Lab-0      
20160802        RTS31      0          760460781561405440   7          0.35408965      Lab-0      
20160802        RTS31      0          760506969228648449   8          0.3377063       Lab-0      
20160802        RTS31      0          760491181893648384   9          0.32746702      Lab-0      
20160802        RTS31      0          760498425448189953   10         0.31511986      Lab-0      
20160802        RTS32      0          760583234262622209   1          0.32669386      Lab-0      
20160802        RTS32      0          760557053412728832   2          0.28942347      Lab-0      
20160802        RTS32      0          760461310043631616   3          0.26718974      Lab-0      
20160802        RTS32      0          760494273074724864   4          0.25563177      Lab-0      
20160802        RTS32      0          760497427220692994   5          0.23153876      Lab-0      
20160802        RTS32      0          760445040338415617   6          0.23153876      Lab-0      
20160802        RTS32      0          760512212108804097   7          0.21375178      Lab-0      
20160802        RTS32      0          760504091948748800   8          0.20450541      Lab-0      
20160802        RTS32      0          760494554113974272   9          0.20450541      Lab-0      
20160802        RTS32      0          760623398921834496   10         0.20450541      Lab-0      
20160802        RTS35      0          760608391718850560   1          0.87950724      Lab-0      
20160802        RTS35      0          760454989227626496   2          0.86939037      Lab-0      
20160802        RTS35      0          760533204600254465   3          0.6184993       Lab-0      
20160802        RTS35      0          760495044830851074   4          0.50714433      Lab-0      
20160802        RTS35      0          760476946408935426   5          0.46843377      Lab-0      
20160802        RTS35      0          760434986596139008   6          0.4316887       Lab-0      
20160802        RTS35      0          760302463383539712   7          0.34514573      Lab-0      
20160802        RTS35      0          760598061156409349   8          0.33156914      Lab-0      
20160802        RTS35      0          760526330135994368   9          0.27129745      Lab-0      
20160802        RTS35      0          760290794813190145   10         0.25181085      Lab-0      
20160802        RTS36      0          760464032172220437   1          0.19128804      Lab-0      
20160802        RTS36      0          760468348111028224   2          0.18607539      Lab-0      
20160802        RTS36      0          760599889873108992   3          0.15359649      Lab-0      
20160802        RTS36      0          760489692894593025   4          0.14097284      Lab-0      
20160802        RTS36      0          760297291781550080   5          0.13082084      Lab-0      
20160802        RTS36      0          760465940576407552   6          0.12893635      Lab-0      
20160802        RTS36      0          760311611143823361   7          0.11690562      Lab-0      
20160802        RTS36      0          760445984056967168   8          0.10539547      Lab-0      
20160802        RTS36      0          760575395108302848   9          0.099367805     Lab-0      
20160802        RTS36      0          760352379774521344   10         0.09800738      Lab-0      
20160802        RTS37      0          760472752105070592   1          0.51263344      Lab-0      
20160802        RTS37      0          760364358731829253   2          0.4541524       Lab-0      
20160802        RTS37      0          760450572654931968   3          0.4541524       Lab-0      
20160802        RTS37      0          760428007278260224   4          0.41010672      Lab-0      
20160802        RTS37      0          760568508078034944   5          0.41010672      Lab-0      
20160802        RTS37      0          760560807352479744   6          0.3588434       Lab-0      
20160802        RTS37      0          760288861243183105   7          0.3588434       Lab-0      
20160802        RTS37      0          760353814255955968   8          0.3588434       Lab-0      
20160802        RTS37      0          760429764683243520   9          0.31790668      Lab-0      
20160802        RTS37      0          760278086063624192   10         0.2569074       Lab-0      
20160802        RTS43      0          760410894526509056   1          0.91973525      Lab-0      
20160802        RTS43      0          760340669286055936   2          0.91973525      Lab-0      
20160802        RTS43      0          760346625193541632   3          0.85941184      Lab-0      
20160802        RTS43      0          760317646768177153   4          0.74526346      Lab-0      
20160802        RTS43      0          760386626291961856   5          0.7357882       Lab-0      
20160802        RTS43      0          760409812375068672   6          0.7357882       Lab-0      
20160802        RTS43      0          760447921829535746   7          0.7357664       Lab-0      
20160802        RTS43      0          760322348562190336   8          0.6869272       Lab-0      
20160802        RTS43      0          760326362515116032   9          0.64346814      Lab-0      
20160802        RTS43      0          760429286553628672   10         0.56347084      Lab-0      
20160803        RTS1       0          760769947912003584   1          0.5023561       Lab-0      
20160803        RTS1       0          760751660759191552   2          0.31397256      Lab-0      
20160803        RTS1       0          760950760150487045   3          0.31397256      Lab-0      
20160803        RTS1       0          760958150535213056   4          0.31397256      Lab-0      
20160803        RTS1       0          760979327576080385   5          0.25117806      Lab-0      
20160803        RTS1       0          760987045095280640   6          0.25117806      Lab-0      
20160803        RTS1       0          760986969589645312   7          0.25117806      Lab-0      
20160803        RTS1       0          760976479652020224   8          0.25117806      Lab-0      
20160803        RTS1       0          760978148989075456   9          0.25117806      Lab-0      
20160803        RTS1       0          760954623138013184   10         0.25117806      Lab-0      
20160803        RTS2       0          760803527509827584   1          0.24219865      Lab-0      
20160803        RTS2       0          760864252634685441   2          0.2397145       Lab-0      
20160803        RTS2       0          760751341962657792   3          0.22600499      Lab-0      
20160803        RTS2       0          760906959059050496   4          0.22600499      Lab-0      
20160803        RTS2       0          760876118312259585   5          0.22600499      Lab-0      
20160803        RTS2       0          760876101539291140   6          0.22600499      Lab-0      
20160803        RTS2       0          760812901791694848   7          0.19976208      Lab-0      
20160803        RTS4       0          760911862208667649   1          1.1058009       Lab-0      
20160803        RTS4       0          760912399075385344   2          1.0905106       Lab-0      
20160803        RTS4       0          760975233935220736   3          0.6005701       Lab-0      
20160803        RTS4       0          760804492195471363   4          0.51284987      Lab-0      
20160803        RTS4       0          760635235256131584   5          0.48010597      Lab-0      
